year;month;day;hour;NO;NOx;O3;PM10;
2005;8;24;1;2.00000;19.0000;20.0000;11.7000;
2005;8;24;2;4.00000;27.0000;6.00000;11.7000;
2005;8;24;3;2.00000;19.0000;16.0000;11.7000;
2005;8;24;4;1.00000;19.0000;14.0000;11.7000;
2005;8;24;5;2.00000;25.0000;12.0000;11.7000;
2005;8;24;6;6.00000;31.0000;8.00000;11.7000;
2005;8;24;7;20.0000;54.0000;4.00000;11.7000;
2005;8;24;8;4.00000;21.0000;28.0000;11.7000;
2005;8;24;9;2.00000;17.0000;66.0000;11.7000;
2005;8;24;10;2.00000;17.0000;90.0000;11.7000;
2005;8;24;11;2.00000;19.0000;98.0000;11.7000;
2005;8;24;12;2.00000;17.0000;104.000;11.7000;
2005;8;24;13;2.00000;17.0000;108.000;11.7000;
2005;8;24;14;2.00000;19.0000;110.000;11.7000;
2005;8;24;15;2.00000;17.0000;116.000;11.7000;
2005;8;24;16;2.00000;17.0000;116.000;11.7000;
2005;8;24;17;2.00000;15.0000;112.000;11.7000;
2005;8;24;18;2.00000;15.0000;86.0000;11.7000;
2005;8;24;19;1.00000;15.0000;80.0000;11.7000;
2005;8;24;20;1.00000;15.0000;54.0000;11.7000;
2005;8;24;21;2.00000;17.0000;48.0000;11.7000;
2005;8;24;22;1.00000;15.0000;38.0000;11.7000;
2005;8;24;23;1.00000;15.0000;26.0000;11.7000;
2005;8;24;24;1.00000;19.0000;22.0000;11.7000;
2005;8;25;1;1.00000;23.0000;12.0000;15.6000;
2005;8;25;2;5.00000;31.0000;8.00000;15.6000;
2005;8;25;3;1.00000;17.0000;20.0000;15.6000;
2005;8;25;4;1.00000;11.0000;20.0000;15.6000;
2005;8;25;5;1.00000;15.0000;10.0000;15.6000;
2005;8;25;6;7.00000;29.0000;4.00000;15.6000;
2005;8;25;7;6.00000;25.0000;10.0000;15.6000;
2005;8;25;8;4.00000;19.0000;40.0000;15.6000;
2005;8;25;9;2.00000;10.0000;86.0000;15.6000;
2005;8;25;10;2.00000;11.0000;92.0000;15.6000;
2005;8;25;11;1.00000;13.0000;100.000;15.6000;
2005;8;25;12;1.00000;13.0000;108.000;15.6000;
2005;8;25;13;1.00000;13.0000;112.000;15.6000;
2005;8;25;14;1.00000;13.0000;128.000;15.6000;
2005;8;25;15;1.00000;13.0000;136.000;15.6000;
2005;8;25;16;1.00000;13.0000;142.000;15.6000;
2005;8;25;17;1.00000;13.0000;144.000;15.6000;
2005;8;25;18;1.00000;13.0000;134.000;15.6000;
2005;8;25;19;1.00000;21.0000;110.000;15.6000;
2005;8;25;20;1.00000;13.0000;102.000;15.6000;
2005;8;25;21;1.00000;15.0000;72.0000;15.6000;
2005;8;25;22;1.00000;13.0000;42.0000;15.6000;
2005;8;25;23;2.00000;19.0000;38.0000;15.6000;
2005;8;25;24;1.00000;13.0000;38.0000;15.6000;
2005;8;26;1;1.00000;13.0000;34.0000;19.5000;
2005;8;26;2;1.00000;13.0000;24.0000;19.5000;
2005;8;26;3;1.00000;13.0000;20.0000;19.5000;
2005;8;26;4;1.00000;15.0000;32.0000;19.5000;
2005;8;26;5;1.00000;17.0000;26.0000;19.5000;
2005;8;26;6;2.00000;17.0000;26.0000;19.5000;
2005;8;26;7;2.00000;21.0000;36.0000;19.5000;
2005;8;26;8;2.00000;19.0000;56.0000;19.5000;
2005;8;26;9;2.00000;17.0000;74.0000;19.5000;
2005;8;26;10;2.00000;13.0000;94.0000;19.5000;
2005;8;26;11;2.00000;13.0000;102.000;19.5000;
2005;8;26;12;2.00000;11.0000;98.0000;19.5000;
2005;8;26;13;2.00000;10.0000;108.000;19.5000;
2005;8;26;14;2.00000;8.00000;116.000;19.5000;
2005;8;26;15;2.00000;10.0000;116.000;19.5000;
2005;8;26;16;1.00000;8.00000;118.000;19.5000;
2005;8;26;17;1.00000;11.0000;118.000;19.5000;
2005;8;26;18;1.00000;15.0000;114.000;19.5000;
2005;8;26;19;1.00000;11.0000;110.000;19.5000;
2005;8;26;20;1.00000;11.0000;90.0000;19.5000;
2005;8;26;21;1.00000;11.0000;66.0000;19.5000;
2005;8;26;22;1.00000;8.00000;62.0000;19.5000;
2005;8;26;23;1.00000;6.00000;58.0000;19.5000;
2005;8;26;24;1.00000;6.00000;56.0000;19.5000;
2005;8;27;1;1.00000;6.00000;36.0000;15.6000;
2005;8;27;2;1.00000;10.0000;26.0000;15.6000;
2005;8;27;3;1.00000;10.0000;22.0000;15.6000;
2005;8;27;4;1.00000;8.00000;10.0000;15.6000;
2005;8;27;5;1.00000;11.0000;10.0000;15.6000;
2005;8;27;6;2.00000;10.0000;16.0000;15.6000;
2005;8;27;7;2.00000;13.0000;14.0000;15.6000;
2005;8;27;8;2.00000;11.0000;22.0000;15.6000;
2005;8;27;9;1.00000;8.00000;58.0000;15.6000;
2005;8;27;10;1.00000;6.00000;80.0000;15.6000;
2005;8;27;11;1.00000;6.00000;86.0000;15.6000;
2005;8;27;12;1.00000;6.00000;98.0000;15.6000;
2005;8;27;13;1.00000;4.00000;108.000;15.6000;
2005;8;27;14;1.00000;6.00000;100.000;15.6000;
2005;8;27;15;1.00000;6.00000;102.000;15.6000;
2005;8;27;16;1.00000;6.00000;100.000;15.6000;
2005;8;27;17;1.00000;6.00000;98.0000;15.6000;
2005;8;27;18;1.00000;8.00000;100.000;15.6000;
2005;8;27;19;1.00000;8.00000;82.0000;15.6000;
2005;8;27;20;1.00000;8.00000;58.0000;15.6000;
2005;8;27;21;1.00000;10.0000;46.0000;15.6000;
2005;8;27;22;1.00000;8.00000;32.0000;15.6000;
2005;8;27;23;-999;-999;-999;15.6000;
2005;8;27;24;-999;-999;-999;15.6000;
2005;8;28;1;-999;-999;-999;11.7000;
2005;8;28;2;-999;-999;-999;11.7000;
2005;8;28;3;-999;-999;-999;11.7000;
2005;8;28;4;-999;-999;60.0000;11.7000;
2005;8;28;5;1.00000;4.00000;38.0000;11.7000;
2005;8;28;6;1.00000;6.00000;36.0000;11.7000;
2005;8;28;7;1.00000;6.00000;70.0000;11.7000;
2005;8;28;8;1.00000;2.00000;90.0000;11.7000;
2005;8;28;9;1.00000;2.00000;92.0000;11.7000;
2005;8;28;10;1.00000;4.00000;94.0000;11.7000;
2005;8;28;11;1.00000;10.0000;82.0000;11.7000;
2005;8;28;12;2.00000;10.0000;92.0000;11.7000;
2005;8;28;13;1.00000;4.00000;102.000;11.7000;
2005;8;28;14;1.00000;4.00000;104.000;11.7000;
2005;8;28;15;1.00000;2.00000;100.000;11.7000;
2005;8;28;16;1.00000;2.00000;102.000;11.7000;
2005;8;28;17;1.00000;4.00000;104.000;11.7000;
2005;8;28;18;1.00000;4.00000;98.0000;11.7000;
2005;8;28;19;1.00000;4.00000;84.0000;11.7000;
2005;8;28;20;1.00000;4.00000;50.0000;11.7000;
2005;8;28;21;1.00000;6.00000;38.0000;11.7000;
2005;8;28;22;2.00000;19.0000;18.0000;11.7000;
2005;8;28;23;1.00000;6.00000;40.0000;11.7000;
2005;8;28;24;1.00000;8.00000;26.0000;11.7000;
2005;8;29;1;1.00000;10.0000;18.0000;15.6000;
2005;8;29;2;1.00000;11.0000;18.0000;15.6000;
2005;8;29;3;1.00000;11.0000;10.0000;15.6000;
2005;8;29;4;1.00000;8.00000;10.0000;15.6000;
2005;8;29;5;1.00000;10.0000;14.0000;15.6000;
2005;8;29;6;1.00000;11.0000;10.0000;15.6000;
2005;8;29;7;4.00000;15.0000;12.0000;15.6000;
2005;8;29;8;5.00000;19.0000;22.0000;15.6000;
2005;8;29;9;4.00000;15.0000;40.0000;15.6000;
2005;8;29;10;2.00000;10.0000;60.0000;15.6000;
2005;8;29;11;1.00000;6.00000;86.0000;15.6000;
2005;8;29;12;1.00000;6.00000;88.0000;15.6000;
2005;8;29;13;1.00000;4.00000;96.0000;15.6000;
2005;8;29;14;1.00000;6.00000;100.000;15.6000;
2005;8;29;15;1.00000;6.00000;102.000;15.6000;
2005;8;29;16;1.00000;4.00000;106.000;15.6000;
2005;8;29;17;1.00000;6.00000;108.000;15.6000;
2005;8;29;18;1.00000;6.00000;100.000;15.6000;
2005;8;29;19;1.00000;10.0000;76.0000;15.6000;
2005;8;29;20;1.00000;8.00000;52.0000;15.6000;
2005;8;29;21;1.00000;10.0000;42.0000;15.6000;
2005;8;29;22;1.00000;10.0000;18.0000;15.6000;
2005;8;29;23;1.00000;13.0000;16.0000;15.6000;
2005;8;29;24;1.00000;11.0000;24.0000;15.6000;
2005;8;30;1;1.00000;13.0000;8.00000;20.8000;
2005;8;30;2;7.00000;31.0000;2.00000;20.8000;
2005;8;30;3;2.00000;17.0000;6.00000;20.8000;
2005;8;30;4;1.00000;8.00000;12.0000;20.8000;
2005;8;30;5;1.00000;10.0000;20.0000;20.8000;
2005;8;30;6;0.000000;17.0000;10.0000;20.8000;
2005;8;30;7;6.00000;27.0000;8.00000;20.8000;
2005;8;30;8;7.00000;27.0000;12.0000;20.8000;
2005;8;30;9;7.00000;29.0000;26.0000;20.8000;
2005;8;30;10;4.00000;19.0000;58.0000;20.8000;
2005;8;30;11;2.00000;11.0000;90.0000;20.8000;
2005;8;30;12;1.00000;13.0000;106.000;20.8000;
2005;8;30;13;1.00000;10.0000;126.000;20.8000;
2005;8;30;14;1.00000;8.00000;136.000;20.8000;
2005;8;30;15;1.00000;10.0000;136.000;20.8000;
2005;8;30;16;1.00000;10.0000;124.000;20.8000;
2005;8;30;17;1.00000;8.00000;120.000;20.8000;
2005;8;30;18;1.00000;6.00000;98.0000;20.8000;
2005;8;30;19;1.00000;10.0000;64.0000;20.8000;
2005;8;30;20;1.00000;10.0000;48.0000;20.8000;
2005;8;30;21;1.00000;15.0000;40.0000;20.8000;
2005;8;30;22;1.00000;13.0000;20.0000;20.8000;
2005;8;30;23;2.00000;25.0000;4.00000;20.8000;
2005;8;30;24;5.00000;27.0000;6.00000;20.8000;
2005;8;31;1;1.00000;10.0000;20.0000;24.7000;
2005;8;31;2;0.000000;11.0000;16.0000;24.7000;
2005;8;31;3;1.00000;15.0000;10.0000;24.7000;
2005;8;31;4;0.000000;17.0000;6.00000;24.7000;
2005;8;31;5;0.000000;19.0000;6.00000;24.7000;
2005;8;31;6;1.00000;15.0000;12.0000;24.7000;
2005;8;31;7;1.00000;13.0000;18.0000;24.7000;
2005;8;31;8;2.00000;13.0000;32.0000;24.7000;
2005;8;31;9;2.00000;11.0000;52.0000;24.7000;
2005;8;31;10;1.00000;8.00000;68.0000;24.7000;
2005;8;31;11;1.00000;6.00000;90.0000;24.7000;
2005;8;31;12;1.00000;6.00000;100.000;24.7000;
2005;8;31;13;1.00000;4.00000;112.000;24.7000;
2005;8;31;14;1.00000;4.00000;112.000;24.7000;
2005;8;31;15;1.00000;4.00000;118.000;24.7000;
2005;8;31;16;1.00000;6.00000;122.000;24.7000;
2005;8;31;17;1.00000;6.00000;118.000;24.7000;
2005;8;31;18;1.00000;6.00000;106.000;24.7000;
2005;8;31;19;1.00000;10.0000;64.0000;24.7000;
2005;8;31;20;1.00000;13.0000;40.0000;24.7000;
2005;8;31;21;0.000000;17.0000;38.0000;24.7000;
2005;8;31;22;1.00000;25.0000;16.0000;24.7000;
2005;8;31;23;1.00000;13.0000;4.00000;24.7000;
2005;8;31;24;7.00000;25.0000;6.00000;24.7000;
2005;9;1;1;14.0000;42.0000;2.00000;31.2000;
2005;9;1;2;0.000000;11.0000;16.0000;31.2000;
2005;9;1;3;0.000000;10.0000;20.0000;31.2000;
2005;9;1;4;0.000000;15.0000;14.0000;31.2000;
2005;9;1;5;0.000000;17.0000;8.00000;31.2000;
2005;9;1;6;0.000000;15.0000;10.0000;31.2000;
2005;9;1;7;4.00000;19.0000;12.0000;31.2000;
2005;9;1;8;4.00000;19.0000;28.0000;31.2000;
2005;9;1;9;4.00000;17.0000;40.0000;31.2000;
2005;9;1;10;2.00000;13.0000;62.0000;31.2000;
2005;9;1;11;1.00000;10.0000;84.0000;31.2000;
2005;9;1;12;1.00000;10.0000;98.0000;31.2000;
2005;9;1;13;1.00000;10.0000;108.000;31.2000;
2005;9;1;14;1.00000;8.00000;126.000;31.2000;
2005;9;1;15;1.00000;6.00000;130.000;31.2000;
2005;9;1;16;1.00000;6.00000;130.000;31.2000;
2005;9;1;17;1.00000;6.00000;134.000;31.2000;
2005;9;1;18;1.00000;8.00000;126.000;31.2000;
2005;9;1;19;1.00000;15.0000;80.0000;31.2000;
2005;9;1;20;2.00000;29.0000;58.0000;31.2000;
2005;9;1;21;2.00000;27.0000;24.0000;31.2000;
2005;9;1;22;1.00000;19.0000;22.0000;31.2000;
2005;9;1;23;0.000000;19.0000;16.0000;31.2000;
2005;9;1;24;1.00000;29.0000;10.0000;31.2000;
2005;9;2;1;0.000000;27.0000;8.00000;40.3000;
2005;9;2;2;2.00000;29.0000;4.00000;40.3000;
2005;9;2;3;1.00000;23.0000;10.0000;40.3000;
2005;9;2;4;1.00000;10.0000;10.0000;40.3000;
2005;9;2;5;1.00000;17.0000;14.0000;40.3000;
2005;9;2;6;4.00000;21.0000;8.00000;40.3000;
2005;9;2;7;4.00000;25.0000;12.0000;40.3000;
2005;9;2;8;6.00000;29.0000;22.0000;40.3000;
2005;9;2;9;4.00000;27.0000;48.0000;40.3000;
2005;9;2;10;2.00000;25.0000;84.0000;40.3000;
2005;9;2;11;1.00000;13.0000;120.000;40.3000;
2005;9;2;12;1.00000;10.0000;132.000;40.3000;
2005;9;2;13;1.00000;8.00000;138.000;40.3000;
2005;9;2;14;1.00000;8.00000;146.000;40.3000;
2005;9;2;15;1.00000;8.00000;154.000;40.3000;
2005;9;2;16;1.00000;11.0000;162.000;40.3000;
2005;9;2;17;1.00000;11.0000;162.000;40.3000;
2005;9;2;18;1.00000;13.0000;148.000;40.3000;
2005;9;2;19;1.00000;19.0000;114.000;40.3000;
2005;9;2;20;1.00000;15.0000;78.0000;40.3000;
2005;9;2;21;2.00000;17.0000;46.0000;40.3000;
2005;9;2;22;1.00000;17.0000;30.0000;40.3000;
2005;9;2;23;4.00000;23.0000;38.0000;40.3000;
2005;9;2;24;1.00000;13.0000;36.0000;40.3000;
2005;9;3;1;0.000000;10.0000;36.0000;23.4000;
2005;9;3;2;0.000000;10.0000;40.0000;23.4000;
2005;9;3;3;0.000000;10.0000;36.0000;23.4000;
2005;9;3;4;0.000000;8.00000;24.0000;23.4000;
2005;9;3;5;1.00000;10.0000;18.0000;23.4000;
2005;9;3;6;0.000000;8.00000;20.0000;23.4000;
2005;9;3;7;1.00000;10.0000;18.0000;23.4000;
2005;9;3;8;2.00000;15.0000;16.0000;23.4000;
2005;9;3;9;2.00000;15.0000;38.0000;23.4000;
2005;9;3;10;1.00000;10.0000;72.0000;23.4000;
2005;9;3;11;1.00000;8.00000;68.0000;23.4000;
2005;9;3;12;1.00000;8.00000;74.0000;23.4000;
2005;9;3;13;1.00000;8.00000;92.0000;23.4000;
2005;9;3;14;1.00000;6.00000;102.000;23.4000;
2005;9;3;15;1.00000;8.00000;100.000;23.4000;
2005;9;3;16;1.00000;6.00000;104.000;23.4000;
2005;9;3;17;1.00000;8.00000;108.000;23.4000;
2005;9;3;18;2.00000;15.0000;98.0000;23.4000;
2005;9;3;19;1.00000;11.0000;70.0000;23.4000;
2005;9;3;20;0.000000;11.0000;56.0000;23.4000;
2005;9;3;21;1.00000;10.0000;48.0000;23.4000;
2005;9;3;22;1.00000;8.00000;32.0000;23.4000;
2005;9;3;23;0.000000;8.00000;44.0000;23.4000;
2005;9;3;24;0.000000;6.00000;62.0000;23.4000;
2005;9;4;1;1.00000;6.00000;38.0000;20.8000;
2005;9;4;2;0.000000;6.00000;32.0000;20.8000;
2005;9;4;3;0.000000;8.00000;32.0000;20.8000;
2005;9;4;4;1.00000;6.00000;16.0000;20.8000;
2005;9;4;5;1.00000;6.00000;22.0000;20.8000;
2005;9;4;6;0.000000;6.00000;16.0000;20.8000;
2005;9;4;7;1.00000;10.0000;14.0000;20.8000;
2005;9;4;8;2.00000;11.0000;24.0000;20.8000;
2005;9;4;9;2.00000;13.0000;44.0000;20.8000;
2005;9;4;10;1.00000;10.0000;70.0000;20.8000;
2005;9;4;11;1.00000;6.00000;102.000;20.8000;
2005;9;4;12;1.00000;4.00000;114.000;20.8000;
2005;9;4;13;1.00000;6.00000;120.000;20.8000;
2005;9;4;14;1.00000;4.00000;116.000;20.8000;
2005;9;4;15;1.00000;6.00000;114.000;20.8000;
2005;9;4;16;1.00000;6.00000;112.000;20.8000;
2005;9;4;17;1.00000;6.00000;114.000;20.8000;
2005;9;4;18;1.00000;6.00000;112.000;20.8000;
2005;9;4;19;1.00000;10.0000;86.0000;20.8000;
2005;9;4;20;1.00000;19.0000;46.0000;20.8000;
2005;9;4;21;1.00000;19.0000;24.0000;20.8000;
2005;9;4;22;0.000000;11.0000;24.0000;20.8000;
2005;9;4;23;0.000000;10.0000;22.0000;20.8000;
2005;9;4;24;0.000000;8.00000;20.0000;20.8000;
2005;9;5;1;0.000000;8.00000;18.0000;22.1000;
2005;9;5;2;0.000000;11.0000;14.0000;22.1000;
2005;9;5;3;0.000000;11.0000;12.0000;22.1000;
2005;9;5;4;1.00000;15.0000;6.00000;22.1000;
2005;9;5;5;9.00000;27.0000;2.00000;22.1000;
2005;9;5;6;2.00000;11.0000;10.0000;22.1000;
2005;9;5;7;1.00000;11.0000;20.0000;22.1000;
2005;9;5;8;2.00000;15.0000;32.0000;22.1000;
2005;9;5;9;4.00000;17.0000;44.0000;22.1000;
2005;9;5;10;2.00000;11.0000;64.0000;22.1000;
2005;9;5;11;1.00000;6.00000;86.0000;22.1000;
2005;9;5;12;1.00000;6.00000;98.0000;22.1000;
2005;9;5;13;1.00000;6.00000;106.000;22.1000;
2005;9;5;14;0.000000;6.00000;110.000;22.1000;
2005;9;5;15;0.000000;4.00000;116.000;22.1000;
2005;9;5;16;0.000000;6.00000;116.000;22.1000;
2005;9;5;17;0.000000;8.00000;110.000;22.1000;
2005;9;5;18;0.000000;6.00000;100.000;22.1000;
2005;9;5;19;0.000000;8.00000;78.0000;22.1000;
2005;9;5;20;0.000000;15.0000;48.0000;22.1000;
2005;9;5;21;0.000000;29.0000;22.0000;22.1000;
2005;9;5;22;0.000000;19.0000;26.0000;22.1000;
2005;9;5;23;0.000000;19.0000;20.0000;22.1000;
2005;9;5;24;0.000000;13.0000;14.0000;22.1000;
2005;9;6;1;0.000000;11.0000;22.0000;32.5000;
2005;9;6;2;0.000000;11.0000;20.0000;32.5000;
2005;9;6;3;0.000000;19.0000;8.00000;32.5000;
2005;9;6;4;0.000000;21.0000;8.00000;32.5000;
2005;9;6;5;0.000000;19.0000;8.00000;32.5000;
2005;9;6;6;1.00000;19.0000;6.00000;32.5000;
2005;9;6;7;2.00000;15.0000;10.0000;32.5000;
2005;9;6;8;4.00000;21.0000;22.0000;32.5000;
2005;9;6;9;5.00000;23.0000;32.0000;32.5000;
2005;9;6;10;2.00000;19.0000;50.0000;32.5000;
2005;9;6;11;4.00000;29.0000;80.0000;32.5000;
2005;9;6;12;1.00000;10.0000;94.0000;32.5000;
2005;9;6;13;1.00000;8.00000;102.000;32.5000;
2005;9;6;14;1.00000;10.0000;104.000;32.5000;
2005;9;6;15;1.00000;8.00000;110.000;32.5000;
2005;9;6;16;5.00000;23.0000;106.000;32.5000;
2005;9;6;17;2.00000;11.0000;108.000;32.5000;
2005;9;6;18;1.00000;13.0000;112.000;32.5000;
2005;9;6;19;1.00000;17.0000;84.0000;32.5000;
2005;9;6;20;1.00000;19.0000;44.0000;32.5000;
2005;9;6;21;0.000000;15.0000;40.0000;32.5000;
2005;9;6;22;0.000000;17.0000;30.0000;32.5000;
2005;9;6;23;0.000000;10.0000;18.0000;32.5000;
2005;9;6;24;0.000000;8.00000;20.0000;32.5000;
2005;9;7;1;0.000000;6.00000;26.0000;-999;
2005;9;7;2;0.000000;4.00000;28.0000;-999;
2005;9;7;3;0.000000;4.00000;28.0000;-999;
2005;9;7;4;0.000000;2.00000;30.0000;-999;
2005;9;7;5;0.000000;4.00000;26.0000;-999;
2005;9;7;6;0.000000;4.00000;26.0000;-999;
2005;9;7;7;1.00000;8.00000;26.0000;-999;
2005;9;7;8;1.00000;10.0000;54.0000;-999;
2005;9;7;9;1.00000;8.00000;74.0000;-999;
2005;9;7;10;1.00000;4.00000;86.0000;-999;
2005;9;7;11;1.00000;4.00000;90.0000;-999;
2005;9;7;12;1.00000;4.00000;106.000;-999;
2005;9;7;13;-999;-999;-999;-999;
2005;9;7;14;-999;-999;-999;-999;
2005;9;7;15;-999;-999;-999;-999;
2005;9;7;16;-999;-999;-999;-999;
2005;9;7;17;-999;-999;-999;-999;
2005;9;7;18;-999;-999;-999;-999;
2005;9;7;19;-999;-999;-999;-999;
2005;9;7;20;-999;-999;-999;-999;
2005;9;7;21;-999;-999;-999;-999;
2005;9;7;22;-999;-999;-999;-999;
2005;9;7;23;-999;-999;-999;-999;
2005;9;7;24;-999;-999;-999;-999;
2005;9;8;1;-999;-999;-999;-999;
2005;9;8;2;-999;-999;-999;-999;
2005;9;8;3;-999;-999;-999;-999;
2005;9;8;4;-999;-999;-999;-999;
2005;9;8;5;-999;-999;-999;-999;
2005;9;8;6;-999;-999;-999;-999;
2005;9;8;7;-999;-999;-999;-999;
2005;9;8;8;-999;-999;-999;-999;
2005;9;8;9;-999;-999;-999;-999;
2005;9;8;10;-999;-999;-999;-999;
2005;9;8;11;-999;-999;-999;-999;
2005;9;8;12;-999;-999;-999;-999;
2005;9;8;13;7.00000;75.0000;88.0000;-999;
2005;9;8;14;6.00000;52.0000;102.000;-999;
2005;9;8;15;5.00000;40.0000;106.000;-999;
2005;9;8;16;4.00000;36.0000;104.000;-999;
2005;9;8;17;5.00000;38.0000;102.000;-999;
2005;9;8;18;6.00000;38.0000;90.0000;-999;
2005;9;8;19;5.00000;31.0000;88.0000;-999;
2005;9;8;20;2.00000;23.0000;74.0000;-999;
2005;9;8;21;2.00000;21.0000;90.0000;-999;
2005;9;8;22;2.00000;17.0000;70.0000;-999;
2005;9;8;23;2.00000;15.0000;46.0000;-999;
2005;9;8;24;2.00000;15.0000;32.0000;-999;
2005;9;9;1;2.00000;13.0000;30.0000;14.3000;
2005;9;9;2;2.00000;13.0000;20.0000;14.3000;
2005;9;9;3;2.00000;13.0000;30.0000;14.3000;
2005;9;9;4;1.00000;15.0000;30.0000;14.3000;
2005;9;9;5;2.00000;15.0000;44.0000;14.3000;
2005;9;9;6;2.00000;15.0000;48.0000;14.3000;
2005;9;9;7;2.00000;17.0000;42.0000;14.3000;
2005;9;9;8;2.00000;15.0000;42.0000;14.3000;
2005;9;9;9;2.00000;17.0000;38.0000;14.3000;
2005;9;9;10;2.00000;17.0000;42.0000;14.3000;
2005;9;9;11;2.00000;11.0000;54.0000;14.3000;
2005;9;9;12;2.00000;23.0000;30.0000;14.3000;
2005;9;9;13;2.00000;15.0000;48.0000;14.3000;
2005;9;9;14;2.00000;15.0000;58.0000;14.3000;
2005;9;9;15;2.00000;13.0000;74.0000;14.3000;
2005;9;9;16;2.00000;11.0000;78.0000;14.3000;
2005;9;9;17;2.00000;13.0000;70.0000;14.3000;
2005;9;9;18;2.00000;13.0000;62.0000;14.3000;
2005;9;9;19;2.00000;17.0000;38.0000;14.3000;
2005;9;9;20;1.00000;17.0000;36.0000;14.3000;
2005;9;9;21;1.00000;15.0000;30.0000;14.3000;
2005;9;9;22;6.00000;27.0000;16.0000;14.3000;
2005;9;9;23;1.00000;11.0000;42.0000;14.3000;
2005;9;9;24;1.00000;8.00000;38.0000;14.3000;
2005;9;10;1;1.00000;11.0000;26.0000;13.0000;
2005;9;10;2;1.00000;11.0000;22.0000;13.0000;
2005;9;10;3;1.00000;13.0000;14.0000;13.0000;
2005;9;10;4;1.00000;15.0000;8.00000;13.0000;
2005;9;10;5;1.00000;15.0000;12.0000;13.0000;
2005;9;10;6;1.00000;13.0000;8.00000;13.0000;
2005;9;10;7;2.00000;17.0000;10.0000;13.0000;
2005;9;10;8;4.00000;19.0000;22.0000;13.0000;
2005;9;10;9;4.00000;19.0000;46.0000;13.0000;
2005;9;10;10;4.00000;17.0000;66.0000;13.0000;
2005;9;10;11;2.00000;11.0000;80.0000;13.0000;
2005;9;10;12;2.00000;13.0000;90.0000;13.0000;
2005;9;10;13;2.00000;13.0000;102.000;13.0000;
2005;9;10;14;2.00000;11.0000;110.000;13.0000;
2005;9;10;15;2.00000;11.0000;112.000;13.0000;
2005;9;10;16;2.00000;13.0000;112.000;13.0000;
2005;9;10;17;2.00000;11.0000;102.000;13.0000;
2005;9;10;18;2.00000;11.0000;94.0000;13.0000;
2005;9;10;19;2.00000;15.0000;60.0000;13.0000;
2005;9;10;20;4.00000;25.0000;20.0000;13.0000;
2005;9;10;21;2.00000;31.0000;12.0000;13.0000;
2005;9;10;22;1.00000;21.0000;18.0000;13.0000;
2005;9;10;23;1.00000;17.0000;22.0000;13.0000;
2005;9;10;24;1.00000;10.0000;26.0000;13.0000;
2005;9;11;1;1.00000;10.0000;16.0000;10.4000;
2005;9;11;2;1.00000;10.0000;16.0000;10.4000;
2005;9;11;3;1.00000;10.0000;14.0000;10.4000;
2005;9;11;4;1.00000;10.0000;10.0000;10.4000;
2005;9;11;5;1.00000;11.0000;12.0000;10.4000;
2005;9;11;6;1.00000;10.0000;16.0000;10.4000;
2005;9;11;7;4.00000;15.0000;14.0000;10.4000;
2005;9;11;8;2.00000;13.0000;30.0000;10.4000;
2005;9;11;9;2.00000;11.0000;48.0000;10.4000;
2005;9;11;10;2.00000;10.0000;72.0000;10.4000;
2005;9;11;11;1.00000;8.00000;90.0000;10.4000;
2005;9;11;12;2.00000;8.00000;100.000;10.4000;
2005;9;11;13;2.00000;10.0000;110.000;10.4000;
2005;9;11;14;1.00000;8.00000;118.000;10.4000;
2005;9;11;15;1.00000;8.00000;110.000;10.4000;
2005;9;11;16;1.00000;6.00000;108.000;10.4000;
2005;9;11;17;2.00000;10.0000;94.0000;10.4000;
2005;9;11;18;1.00000;8.00000;86.0000;10.4000;
2005;9;11;19;1.00000;10.0000;82.0000;10.4000;
2005;9;11;20;1.00000;10.0000;62.0000;10.4000;
2005;9;11;21;1.00000;8.00000;44.0000;10.4000;
2005;9;11;22;1.00000;8.00000;34.0000;10.4000;
2005;9;11;23;1.00000;8.00000;40.0000;10.4000;
2005;9;11;24;1.00000;8.00000;30.0000;10.4000;
2005;9;12;1;1.00000;8.00000;36.0000;11.7000;
2005;9;12;2;1.00000;8.00000;22.0000;11.7000;
2005;9;12;3;1.00000;8.00000;18.0000;11.7000;
2005;9;12;4;1.00000;8.00000;14.0000;11.7000;
2005;9;12;5;1.00000;8.00000;12.0000;11.7000;
2005;9;12;6;1.00000;8.00000;14.0000;11.7000;
2005;9;12;7;9.00000;25.0000;14.0000;11.7000;
2005;9;12;8;4.00000;15.0000;28.0000;11.7000;
2005;9;12;9;4.00000;17.0000;48.0000;11.7000;
2005;9;12;10;4.00000;17.0000;62.0000;11.7000;
2005;9;12;11;2.00000;13.0000;72.0000;11.7000;
2005;9;12;12;2.00000;8.00000;88.0000;11.7000;
2005;9;12;13;2.00000;8.00000;98.0000;11.7000;
2005;9;12;14;1.00000;10.0000;120.000;11.7000;
2005;9;12;15;2.00000;8.00000;118.000;11.7000;
2005;9;12;16;2.00000;11.0000;112.000;11.7000;
2005;9;12;17;1.00000;11.0000;114.000;11.7000;
2005;9;12;18;1.00000;15.0000;84.0000;11.7000;
2005;9;12;19;2.00000;17.0000;66.0000;11.7000;
2005;9;12;20;1.00000;17.0000;62.0000;11.7000;
2005;9;12;21;1.00000;13.0000;46.0000;11.7000;
2005;9;12;22;1.00000;10.0000;46.0000;11.7000;
